날짜,고가,저가,종가,MA-5,MA-15,EMA-5,EMA-15,RSI
2017-10-24,54780,54040,54040,53984.0,53384.0,54020.34140258886,53395.5728011524,63.01969365426696
2017-10-25,54420,53699,53900,53812.0,53533.333333333336,53980.227601725914,53458.626201008345,61.987041036717066
2017-10-26,53900,52400,52400,53696.0,53581.333333333336,53453.48506781728,53326.2979258823,55.51257253384913
2017-10-27,53320,52140,53080,53544.0,53702.666666666664,53328.990045211525,53295.51068514702,58.18181818181818
2017-10-30,54320,53699,54040,53492.0,53886.666666666664,53565.99336347435,53388.57184950364,55.93869731800767
2017-10-31,55440,53500,55080,53700.0,54038.666666666664,54070.66224231624,53600.00036831568,52.28215767634855
2017-11-01,57500,56179,57220,54364.0,54210.666666666664,55120.441494877494,54052.500322276224,60.41308089500861
2017-11-02,57519,56760,57060,55296.0,54361.333333333336,55766.960996585,54428.4377819917,63.9344262295082
2017-11-03,57140,55860,56380,55956.0,54520.0,55971.30733105667,54672.38305924274,60.62176165803109
2017-11-07,56920,55860,56100,56628.0,54770.666666666664,56105.02548046964,55037.60577973272,56.124314442413166
2017-11-08,57060,55860,56760,56536.0,54904.0,56323.3503203131,55252.905057266136,69.24643584521385
2017-11-09,56920,55899,56340,56392.0,55128.0,56328.90021354207,55388.79192510787,63.32622601279318
2017-11-10,56540,55780,56400,56396.0,55298.666666666664,56352.600142361385,55515.192934469385,61.69265033407572
2017-11-13,56799,56100,56380,56396.0,55437.333333333336,56361.73342824093,55623.29381766071,63.38672768878719
2017-11-14,56740,55920,55920,56360.0,55562.666666666664,56214.488952160624,55660.382090453124,61.14790286975718
2017-11-15,56319,55320,55340,56076.0,55658.666666666664,55922.99263477375,55620.334329146484,68.05896805896806
2017-11-16,56000,55400,55780,55964.0,55884.0,55875.32842318251,55640.292538003174,67.0886075949367
2017-11-17,56880,55820,55820,55848.0,56066.666666666664,55856.88561545501,55662.755970752776,62.75071633237822
2017-11-20,55980,55200,55200,55612.0,56144.0,55637.923743636675,55604.91147440868,50.91463414634147
2017-11-21,55839,55280,55280,55484.0,56157.333333333336,55518.61582909112,55564.29754010759,28.444444444444443
2017-11-22,56200,55620,55960,55608.0,56073.333333333336,55665.74388606075,55613.76034759414,39.04382470119522
2017-11-23,55979,55020,55300,55512.0,55956.0,55543.82925737384,55574.54030414487,39.2
2017-11-24,55500,55180,55460,55440.0,55894.666666666664,55515.88617158256,55560.22276612677,41.08527131782945
2017-11-27,55360,52640,52640,54928.0,55645.333333333336,54557.25744772171,55195.194920360926,27.532467532467535
2017-11-28,53280,51720,53280,54528.0,55457.333333333336,54131.50496514781,54955.79555531581,27.34375
2017-11-29,53240,52500,52600,53856.0,55180.0,53621.003310098546,54661.321110901335,26.448362720403026
2017-11-30,51860,50200,50800,52956.0,54810.666666666664,52680.66887339903,54178.65597203867,21.07438016528927
2017-12-01,51780,50800,50840,52032.0,54440.0,52067.112582266025,53761.323975533836,21.443298969072174
2017-12-04,51340,50020,51340,51772.0,54104.0,51824.74172151068,53458.65847859211,26.48870636550309
2017-12-05,51300,50280,51260,51368.0,53793.333333333336,51636.494481007125,53183.82616876809,27.922077922077918
2017-12-06,51560,50020,50020,50852.0,53438.666666666664,51097.66298733809,52788.34789767208,21.314741035856585
2017-12-07,50980,50020,50740,50840.0,53102.666666666664,50978.441991558735,52532.30441046307,26.305970149253724
2017-12-08,52000,51040,52000,51072.0,52848.0,51318.96132770582,52465.76635915518,35.91549295774648
2017-12-11,52040,51500,51780,51160.0,52620.0,51472.64088513722,52380.045564260785,34.78260869565217
2017-12-12,52100,51660,52100,51328.0,52408.0,51681.76059009148,52345.039868728185,32.675044883303414
2017-12-13,52100,51100,51320,51588.0,52098.666666666664,51561.173726727655,52216.90988513716,32.326820603907635
2017-12-14,52280,51060,51060,51652.0,51816.0,51394.11581781844,52072.296149495014,30.633802816901408
2017-12-15,51480,50520,50620,51376.0,51493.333333333336,51136.07721187896,51890.75913080814,38.75278396436526
2017-12-18,51240,50620,51200,51260.0,51397.333333333336,51157.38480791931,51804.414239457124,38.34080717488789
2017-12-19,52080,51520,51560,51152.0,51282.666666666664,51291.58987194621,51773.862459524986,43.95348837209302
2017-12-20,51760,50820,50880,51064.0,51168.0,51154.393247964144,51662.12965208436,50.53475935828877
2017-12-21,51060,49100,49140,50680.0,51057.333333333336,50482.9288319761,51346.863445573814,40.74074074074074
2017-12-22,49960,49240,49700,50496.0,50981.333333333336,50221.952554650736,51141.005514877084,41.12554112554113
2017-12-26,50100,48200,48200,49896.0,50772.0,49547.96836976716,50773.37982551745,35.647279549718576
2017-12-27,49560,48460,49360,49456.0,50645.333333333336,49485.31224651144,50596.70734732777,46.88090737240075
2017-12-28,50960,49500,50960,49472.0,50708.0,49976.87483100763,50642.1189289118,50.95986038394415
2018-01-02,51400,50780,51020,49848.0,50726.666666666664,50324.58322067176,50689.35406279782,45.22417153996101
2018-01-03,52560,51420,51620,50232.0,50701.333333333336,50756.388813781174,50805.68480494809,49.24812030075188
2018-01-04,52180,50640,51080,50808.0,50654.666666666664,50864.259209187454,50839.97420432958,45.30386740331492
2018-01-05,52120,51200,52120,51360.0,50656.0,51282.839472791646,50999.97742878838,53.597122302158276
2018-01-08,52520,51500,52020,51572.0,50702.666666666664,51528.55964852777,51127.48025018983,54.37956204379562
2018-01-09,51720,49980,50400,51448.0,50658.666666666664,51152.37309901852,51036.5452189161,49.093904448105434
2018-01-10,50520,48640,48840,50892.0,50540.0,50381.58206601235,50761.97706655159,41.00609756097561
2018-01-11,49260,48020,48240,50324.0,50342.666666666664,49667.72137734157,50446.729933232644,37.5748502994012
2018-01-12,48480,46760,48200,49540.0,50118.666666666664,49178.48091822772,50165.88869157856,39.46540880503145
2018-01-15,48980,47920,48540,48844.0,49962.666666666664,48965.65394548515,49962.65260513124,47.349823321554766
2018-01-16,50140,48620,50000,48764.0,50020.0,49310.43596365677,49967.32102948983,51.22749590834698
2018-01-17,50020,49060,49620,48920.0,50014.666666666664,49413.62397577118,49923.9059008036,56.3963963963964
2018-01-18,50640,49820,49900,49252.0,50128.0,49575.74931718079,49920.917663203145,52.64187866927593
2018-01-19,50380,49040,49320,49476.0,50125.333333333336,49490.4995447872,49845.80295530275,41.08695652173913
2018-01-22,48680,47960,48240,49416.0,49944.0,49073.66636319147,49645.07758588991,36.39921722113503
2018-01-23,49160,48300,49160,49248.0,49820.0,49102.44424212765,49584.44288765367,38.330170777988606
2018-01-24,49700,48560,49340,49192.0,49668.0,49181.62949475177,49553.88752669696,41.45383104125737
2018-01-25,50360,49160,50260,49264.0,49613.333333333336,49541.08632983452,49642.15158585984,40.75546719681908
2018-01-26,50780,49840,50780,49556.0,49524.0,49954.057553223014,49784.382637627365,44.083969465648856
2018-01-29,51480,50900,51220,50152.0,49470.666666666664,50376.03836881535,49963.834807923944,54.40860215053764
2018-01-30,50640,49780,49800,50280.0,49430.666666666664,50184.02557921024,49943.35545693345,55.24017467248909
2018-01-31,54140,49600,49900,50392.0,49501.333333333336,50089.35038614017,49937.93602481677,59.584295612009235
2018-02-01,50960,49720,49820,50304.0,49606.666666666664,49999.56692409345,49923.19402171468,59.3103448275862
2018-02-02,49400,47700,47700,49688.0,49573.333333333336,49233.0446160623,49645.29476900034,45.992366412213734
2018-02-05,48320,46000,47920,49028.0,49532.0,48795.363077374874,49429.6329228753,38.74458874458875
2018-02-06,47920,46580,47420,48552.0,49360.0,48336.90871824992,49178.42880751589,38.24786324786324
2018-02-07,48260,45800,45800,47732.0,49105.333333333336,47491.272478833285,48756.125206576406,30.8411214953271
2018-02-08,46620,45980,46000,46968.0,48845.333333333336,46994.181652555526,48411.60955575435,33.91472868217055
2018-02-09,45180,44420,44700,46368.0,48537.333333333336,46229.45443503702,47947.65836128506,33.20683111954459
2018-02-12,46320,45040,45720,45928.0,48369.333333333336,46059.63629002468,47669.20106612443,33.83458646616542
2018-02-13,48060,46200,47540,45952.0,48261.333333333336,46553.090860016455,47653.050932858874,42.671009771986974
2018-02-14,49100,47940,49000,46592.0,48238.666666666664,47368.72724001097,47821.41956625151,45.08580343213728
2018-02-19,49800,47860,48380,47068.0,48113.333333333336,47705.818160007315,47891.24212047007,40.71207430340558
2018-02-20,48160,47220,47400,47608.0,47888.0,47603.87877333821,47829.83685541131,35.809806835066865
2018-02-21,47580,46840,47280,47920.0,47625.333333333336,47495.91918222548,47761.1072484849,39.63815789473684
2018-02-22,47260,46760,46760,47764.0,47422.666666666664,47250.61278815032,47635.968842424285,37.51987281399046
2018-02-23,47800,46760,47220,47408.0,47244.0,47240.40852543355,47583.97273712125,39.96913580246914
2018-02-26,47560,47080,47380,47208.0,47081.333333333336,47286.9390169557,47558.47614498109,48.54545454545455
2018-02-28,48100,47000,47060,47160.0,47002.666666666664,47231.97289642476,47476.645798501144,48.30188679245283
2018-03-02,46800,46000,46020,47012.0,46909.333333333336,46827.98193094984,47294.5650736885,51.097804391217565
2018-03-05,46160,45080,45200,46608.0,46869.333333333336,46285.3212872999,47032.744439477436,46.2406015037594
2018-03-06,47100,45820,47020,46536.0,46937.333333333336,46530.21419153327,47031.151384542754,60.39426523297491
2018-03-07,48900,47220,48620,46784.0,47198.666666666664,47226.80946102218,47229.75746147491,62.35093696763203
2018-03-08,49480,48080,49200,47212.0,47430.666666666664,47884.539640681454,47476.037778790545,57.904761904761905
2018-03-09,50540,49240,49740,47956.0,47577.333333333336,48503.026427120974,47759.03305644172,53.862212943632564
2018-03-13,51660,50360,51660,49792.0,47845.333333333336,49830.233967609325,48463.3221838382,71.51515151515152
2018-03-14,52000,51000,51760,50420.0,48136.0,50473.489311739555,48875.40691085842,72.67206477732793
2018-03-15,52020,51020,51540,50888.0,48420.0,50828.992874493044,49208.48104700112,74.94780793319416
2018-03-16,51420,50240,51140,51168.0,48712.0,50932.661916328696,49449.92091612598,70.58823529411765
2018-03-19,51340,50440,50740,51368.0,48946.666666666664,50868.44127755247,49611.18080161023,67.21311475409836
2018-03-20,51200,50100,51200,51276.0,49201.333333333336,50978.960851701646,49809.78320140895,68.68884540117418
2018-03-21,51780,51060,51060,51136.0,49446.666666666664,51005.973901134435,49966.060301232836,69.9203187250996
2018-03-22,51780,51040,51780,51184.0,49761.333333333336,51263.982600756295,50192.80276357873,79.62962962962963
2018-03-23,50720,49600,49720,50900.0,50008.0,50749.32173383754,50133.70241813139,70.62043795620438
2018-03-26,50280,49040,50280,50808.0,50346.666666666664,50592.8811558917,50151.989615864964,66.8041237113402
2018-03-27,50460,49080,49980,50564.0,50544.0,50388.587437261136,50130.49091388185,58.0952380952381
2018-03-28,49100,48340,48700,50092.0,50549.333333333336,49825.72495817409,49951.679549646615,47.252747252747255
2018-03-29,49560,48320,49040,49544.0,50538.666666666664,49563.81663878273,49837.71960594079,46.067415730337075
2018-03-30,49900,49080,49220,49444.0,50504.0,49449.21109252182,49760.50465519819,47.136563876651984
2018-04-02,49220,48500,48540,49096.0,50424.0,49146.140728347884,49607.94157329841,30.102040816326536
2018-04-03,48140,47280,48120,48724.0,50188.0,48804.09381889859,49421.94887663611,27.69607843137254
2018-04-04,48260,46920,46920,48368.0,49865.333333333336,48176.06254593239,49109.2052670566,24.72647702407002
2018-04-05,49380,47340,48740,48308.0,49678.666666666664,48364.04169728827,49063.05460867452,38.63636363636364
2018-04-06,48580,47400,48400,48144.0,49496.0,48376.02779819218,48980.172782590205,38.85714285714286
2018-04-09,49440,48200,49200,48276.0,49393.333333333336,48650.68519879479,49007.65118476643,40.77490774907749
2018-04-10,49220,48040,48880,48428.0,49238.666666666664,48727.123465863195,48991.694786670625,40.10889292196007
2018-04-11,49900,48600,48860,48816.0,49092.0,48771.4156439088,48975.2329383368,35.852713178294564
2018-04-12,49440,48880,49000,48868.0,48906.666666666664,48847.610429272536,48978.3288210447,45.714285714285715
2018-04-13,50180,49400,49800,49148.0,48912.0,49165.073619515024,49081.03771841411,47.22222222222223
2018-04-16,50600,49860,50340,49376.0,48916.0,49556.715746343354,49238.40800361235,52.027027027027025
2018-04-17,50540,49820,49980,49596.0,48916.0,49697.81049756224,49331.1070031608,58.040201005025125
2018-04-18,51360,50580,51360,50096.0,49093.333333333336,50251.8736650415,49584.7186277657,62.888888888888886
2018-04-19,52980,51540,52780,50852.0,49342.666666666664,51094.58244336101,49984.12879929499,67.3828125
2018-04-20,52260,51420,51620,51216.0,49502.666666666664,51269.72162890734,50188.61269938311,64.36567164179104
2018-04-23,52080,51000,51900,51528.0,49726.666666666664,51479.81441927156,50402.536111960224,67.86389413988658
2018-04-24,51860,50080,50460,51624.0,49882.666666666664,51139.87627951438,50409.71909796519,66.35859519408503
2018-04-25,50500,49220,50400,51432.0,50114.666666666664,50893.25085300959,50408.50421071955,59.16114790286976
2018-04-26,52160,50400,52140,51304.0,50341.333333333336,51308.833902006394,50624.941184379604,67.87762906309752
2018-04-27,53639,52440,53000,51580.0,50648.0,51872.555934670934,50921.82353633215,68.06083650190114
2018-05-04,53900,51800,51900,52780.0,51645.333333333336,52410.62833277451,51644.31111101891,60.154738878143135
2018-05-08,53200,51900,52600,52700.0,51832.0,52473.752221849674,51763.772222141546,60.76190476190476
2018-05-09,52800,50900,50900,52280.0,51869.333333333336,51949.168147899785,51655.80069437385,53.885135135135144
2018-05-10,51700,50600,51600,52000.0,51977.333333333336,51832.77876526653,51648.82560757712,51.0752688172043
2018-05-11,52200,51200,51300,51660.0,51973.333333333336,51655.185843511026,51605.22240662998,42.62948207171315
2018-05-14,51100,49900,50100,51300.0,51794.666666666664,51136.79056234069,51417.06960580123,42.460317460317455
2018-05-15,50400,49100,49200,50620.0,51633.333333333336,50491.19370822713,51139.935905076076,37.38317757009346
2018-05-16,50200,49150,49850,50410.0,51496.666666666664,50277.46247215143,50978.693916941564,46.92230070635722
2018-05-17,50500,49400,49400,49970.0,51426.0,49984.97498143429,50781.357177323865,45.14563106796117
2018-05-18,49900,49350,49500,49610.0,51366.0,49823.31665428953,50621.18753015838,34.75750577367205
2018-05-21,50200,49100,50000,49590.0,51223.333333333336,49882.211102859685,50543.53908888858,31.927710843373504
2018-05-23,52000,50400,51800,50110.0,51143.333333333336,50521.47406857312,50700.59670277751,44.05940594059406
2018-05-24,52000,51100,51400,50420.0,51036.666666666664,50814.316045715415,50788.022114930325,42.38095238095238
2018-05-25,52800,50800,52700,51080.0,51016.666666666664,51442.87736381028,51027.019350564035,48.728813559322035
2018-05-28,53000,52000,52300,51640.0,50970.0,51728.58490920685,51186.14193174353,51.8018018018018
2018-05-29,52500,51300,51300,51900.0,50930.0,51585.72327280457,51200.37419027559,44.29824561403508
2018-05-30,51500,49100,49500,51440.0,50723.333333333336,50890.48218186972,50987.82741649114,43.913043478260875
2018-05-31,50800,49850,50700,51300.0,50710.0,50826.98812124648,50951.84898942975,46.25
2018-06-01,51700,49950,51300,51020.0,50690.0,50984.65874749766,50995.36786575103,50.0
2018-06-04,51200,50700,51100,50780.0,50676.666666666664,51023.10583166512,51008.44688253215,54.424778761061944
2018-06-05,51400,50400,51300,50780.0,50756.666666666664,51115.40388777675,51044.891022215634,59.905660377358494
2018-06-07,51800,50500,50600,51000.0,50850.0,50943.60259185117,50989.27964443868,53.52112676056338
2018-06-08,50400,49600,49650,50790.0,50836.666666666664,50512.40172790079,50821.869688883846,51.121076233183864
2018-06-11,50300,49350,49900,50510.0,50870.0,50308.267818600536,50706.63597777337,51.769911504424776
2018-06-12,49800,49250,49400,50170.0,50863.333333333336,50005.511879067024,50543.3064805517,47.34513274336283
2018-06-14,49000,48200,48200,49550.0,50743.333333333336,49403.67458604468,50250.393170482734,33.177570093457945
2018-06-15,48700,47650,47650,48960.0,50466.666666666664,48819.116390696465,49925.344024172395,32.718894009216584
2018-06-18,47650,46200,46600,48350.0,50146.666666666664,48079.41092713098,49509.676021150844,21.22641509433963
2018-06-19,47350,46500,47000,47770.0,49766.666666666664,47719.60728475399,49195.96651850699,25.0
2018-06-21,47900,47050,47050,47060.0,49130.0,47336.492126557336,48687.53686573191,34.39490445859873
2018-06-22,47250,46200,47250,46980.0,48980.0,47307.66141770489,48507.84475751542,24.81751824817519
2018-06-25,47050,46150,46650,46990.0,48710.0,47088.440945136594,48275.614162825994,16.058394160583944
2018-06-26,47300,45900,47000,46990.0,48423.333333333336,47058.96063009107,48116.16239247275,20.714285714285708
2018-06-27,48500,47000,47950,47180.0,48213.333333333336,47355.97375339405,48095.392093413655,28.38709677419355
2018-06-28,47150,46600,46800,47130.0,47913.333333333336,47170.64916892937,47933.46808173695,26.829268292682926
2018-06-29,47150,46200,46650,47010.0,47650.0,46997.09944595292,47773.034571519835,29.729729729729726
2018-07-02,47150,45500,45550,46790.0,47376.666666666664,46514.732963968614,47495.15525007986,23.63636363636364
2018-07-03,46450,45750,46150,46620.0,47126.666666666664,46393.15530931241,47327.01084381987,30.538922155688624
2018-07-04,47050,46050,46250,46280.0,46916.666666666664,46345.43687287494,47192.38448834239,36.55172413793104
2018-07-05,46550,45600,45950,46110.0,46766.666666666664,46213.62458191663,47037.08642729959,37.85714285714285
2018-07-06,45850,44650,44900,45760.0,46583.333333333336,45775.74972127775,46769.95062388714,37.85714285714285
2018-07-09,46100,45200,45600,45770.0,46516.666666666664,45717.16648085184,46623.70679590125,40.410958904109584
2018-07-10,46550,46100,46300,45800.0,46470.0,45911.4443205679,46583.243446413595,45.625
2018-07-11,46450,45400,46000,45750.0,46403.333333333336,45940.9628803786,46510.338015611895,43.63636363636363
2018-07-12,46250,45450,45500,45660.0,46300.0,45793.97525358574,46384.04576366041,39.76608187134504
2018-07-13,46500,45750,46500,45980.0,46250.0,46029.31683572383,46398.54004320286,49.16201117318436
2018-07-16,46800,46000,46050,46070.0,46210.0,46036.21122381589,46354.9725378025,44.751381215469614
2018-07-17,46200,45600,45850,45980.0,46133.333333333336,45974.14081587726,46291.85097057719,37.34939759036145
2018-07-18,47200,46450,46550,46090.0,46040.0,46166.09387725151,46324.119599255035,48.40764331210192
2018-07-19,47200,46600,46900,46370.0,46046.666666666664,46410.729251501005,46396.104649348155,51.55279503105591
2018-07-20,47600,46700,47450,46560.0,46100.0,46757.152834334,46527.84156817963,62.66666666666667
2018-07-23,47200,46150,46500,46650.0,46163.333333333336,46671.43522288934,46524.361372157175,52.22929936305732
2018-07-24,46600,45950,46150,46710.0,46163.333333333336,46497.62348192623,46477.56620063753,49.382716049382715
2018-07-26,47000,46000,46900,46630.0,46220.0,46554.49932530055,46494.542872363105,63.333333333333336
2018-07-30,46800,46350,46500,46520.0,46413.333333333336,46613.1108112447,46539.571886653,51.53846153846153
2018-07-31,46450,46000,46250,46540.0,46410.0,46492.073874163136,46503.37540082137,51.93798449612403
2018-08-01,46850,46050,46550,46620.0,46446.666666666664,46511.382582775426,46509.2034757187,58.4
2018-08-02,46800,45500,45550,46350.0,46450.0,46190.92172185029,46389.303041253865,42.4
2018-08-03,45900,45450,45750,46120.0,46400.0,46043.94781456686,46309.39016109713,47.5
2018-08-06,46150,45750,45800,45980.0,46383.333333333336,45962.63187637791,46245.71639095999,49.572649572649574
2018-08-07,46750,45900,46700,46070.0,46440.0,46208.42125091861,46302.501842089994,51.2396694214876
2018-08-08,47000,46550,46800,46120.0,46456.666666666664,46405.614167279076,46364.689111828746,49.13793103448276
2018-08-09,47050,46450,46900,46390.0,46456.666666666664,46570.40944485272,46431.60297285015,44.859813084112155
2018-08-10,46400,44850,45400,46320.0,46320.0,46180.27296323515,46302.652601243884,40.67796610169491
2018-08-13,45100,44650,45050,46170.0,46223.333333333336,45803.51530882344,46146.0710260884,40.67796610169491
2018-08-14,45400,44850,45150,45860.0,46156.666666666664,45585.67687254896,46021.56214782735,41.66666666666667
2018-08-16,44650,43700,44250,45350.0,46030.0,45140.45124836598,45800.116879348934,28.455284552845526
2018-08-17,44400,44050,44100,44790.0,45843.333333333336,44793.63416557732,45587.60226943032,27.77777777777777
2018-08-20,44200,43500,43850,44480.0,45640.0,44479.089443718214,45370.40198575153,28.455284552845526
2018-08-21,44900,43700,44800,44430.0,45526.666666666664,44586.05962914548,45299.10173753259,39.416058394160586
2018-08-22,46200,44900,46100,44620.0,45516.666666666664,45090.706419430324,45399.214020341016,47.13375796178344
2018-08-23,46200,45700,46200,45010.0,45493.333333333336,45460.470946286885,45499.31226779839,54.67625899280576
2018-08-24,46400,45550,46150,45420.0,45533.333333333336,45690.31396419126,45580.64823432359,52.94117647058823
2018-08-27,46550,46000,46300,45910.0,45570.0,45893.54264279417,45670.56720503314,53.6231884057971
2018-08-28,46950,46300,46550,46260.0,45620.0,46112.36176186278,45780.496304404,48.8
2018-08-29,46800,46400,46800,46400.0,45626.666666666664,46341.574507908525,45907.9342663535,50.0
2018-08-30,47950,46700,47650,46690.0,45683.333333333336,46777.716338605685,46125.69248305931,55.24475524475525
2018-08-31,48450,47000,48450,47150.0,45786.666666666664,47335.14422573712,46416.2309226769,73.64341085271317
2018-09-03,48300,47300,47450,47380.0,45923.333333333336,47373.42948382475,46545.452057342285,66.90140845070422
2018-09-04,47800,47200,47650,47600.0,46096.666666666664,47465.61965588317,46683.5205501745,67.36111111111111
2018-09-05,47450,46400,46600,47560.0,46193.333333333336,47177.07977058878,46673.080481402685,65.98639455782313
2018-09-06,46400,45800,46100,47250.0,46316.666666666664,46818.053180392526,46601.44542122735,62.98701298701299
2018-09-07,45200,44400,44900,46540.0,46370.0,46178.70212026169,46388.76474357393,56.069364161849705
2018-09-10,45550,45000,45500,46150.0,46480.0,45952.46808017446,46277.66915062719,54.21686746987952
2018-09-11,45900,45050,45050,45630.0,46496.666666666664,45651.64538678298,46124.21050679879,42.95302013422819
2018-09-12,45100,44500,44550,45220.0,46393.333333333336,45284.43025785532,45927.434193448935,39.490445859872615
2018-09-13,44750,44000,44050,44810.0,46250.0,44872.95350523688,45692.75491926782,37.34939759036145
2018-09-14,45850,44900,45850,45000.0,46230.0,45198.63567015792,45712.41055435934,47.73869346733668
2018-09-17,45800,44900,45150,44930.0,46153.333333333336,45182.42378010528,45642.109235064425,43.26923076923077
2018-09-18,45900,44700,45500,45020.0,46083.333333333336,45288.28252007019,45624.34558068137,43.80952380952381
2018-09-19,46200,45700,46150,45340.0,46040.0,45575.5216800468,45690.052383096205,42.71844660194174
2018-09-20,47600,46400,47250,45980.0,46013.333333333336,46133.6811200312,45885.04583520918,44.339622641509436
2018-09-21,47550,46550,47400,46290.0,45943.333333333336,46555.78741335413,46074.41510580803,49.743589743589745
2018-09-27,47500,46450,47500,46760.0,45946.666666666664,46870.524942236094,46252.613217582024,49.22279792746114
2018-09-28,47250,46300,46450,46950.0,45866.666666666664,46730.349961490734,46277.286565384275,49.22279792746114
2018-10-01,46800,45800,46350,46990.0,45850.0,46603.56664099383,46286.375744711244,51.35135135135135
2018-10-02,46700,45700,45700,46680.0,45823.333333333336,46302.37776066255,46213.07877662234,54.59770114942529
2018-10-04,45600,44700,44700,46140.0,45810.0,45768.251840441706,46023.94392954455,45.604395604395606
2018-10-08,45200,44200,44950,45280.0,45750.0,45258.11192908521,45744.89457105755,52.38095238095237
2018-10-10,45500,44500,45300,45070.0,45800.0,45272.07461939014,45689.28274967536,57.57575757575758
2018-10-11,44650,43100,43100,44550.0,45736.666666666664,44548.0497462601,45365.62240596594,34.10404624277457
2018-10-12,44650,43200,44000,44410.0,45613.333333333336,44365.36649750674,45194.9196052202,43.502824858757066
2018-10-15,44050,43350,43800,44230.0,45523.333333333336,44176.91099833783,45020.55465456768,40.22988505747126
2018-10-16,44150,43350,43600,43960.0,45396.666666666664,43984.60733222522,44842.98532274672,34.54545454545455
2018-10-17,44500,44000,44150,43730.0,45263.333333333336,44039.73822148348,44756.362157403375,29.87012987012986
2018-10-18,44450,43700,44050,43920.0,45050.0,44043.15881432232,44668.06688772795,28.104575163398707
2018-10-19,44150,43450,43900,43900.0,44816.666666666664,43995.43920954822,44572.05852676196,26.623376623376615
2018-10-22,43950,43200,43550,43850.0,44553.333333333336,43846.95947303215,44444.30121091672,29.285714285714292
2018-10-23,43450,42550,43050,43740.0,44326.666666666664,43581.30631535477,44270.01355955213,27.702702702702695
2018-10-24,43100,42250,42550,43420.0,44073.333333333336,43237.53754356985,44055.01186460811,28.27586206896551
2018-10-25,41550,40550,41000,42810.0,43760.0,42491.691695713234,43673.1353815321,26.282051282051285
2018-10-29,41950,40550,41400,41800.0,43293.333333333336,41796.307420316996,43096.619276485515,27.672955974842765
2018-10-30,43000,41000,42350,41660.0,43120.0,41980.87161354467,43003.291866924825,32.7485380116959
2018-10-31,43350,41700,42400,41630.0,42926.666666666664,42120.58107569645,42927.88038355922,44.53125
2018-11-01,42950,42150,42150,41860.0,42863.333333333336,42130.387383797635,42830.64533561432,33.91304347826086
2018-11-02,44250,42800,44150,42490.0,42873.333333333336,42803.591589198426,42995.564668662526,52.31788079470199
2018-11-05,43800,42900,43800,42970.0,42873.333333333336,43135.72772613229,43096.119085079714,51.29870129870131
2018-11-06,43800,42950,43750,43250.0,42883.333333333336,43340.48515075486,43177.85419944475,47.22222222222223
2018-11-07,44500,43400,44000,43570.0,42873.333333333336,43560.32343383657,43280.62242451416,49.65986394557823
2018-11-08,45050,44050,44050,43950.0,42873.333333333336,43723.54895589105,43376.79462144989,51.03448275862069
2018-11-09,44850,43900,44300,43980.0,42900.0,43915.699303927366,43492.19529376865,55.24475524475525
2018-11-12,45250,43700,45200,44260.0,43010.0,44343.79953595158,43705.67088204757,64.23841059602648
2018-11-13,44500,43400,44500,44410.0,43106.666666666664,44395.866357301056,43804.96202179162,62.58064516129033
2018-11-14,44500,43800,44100,44430.0,43210.0,44297.24423820071,43841.84176906767,73.48484848484848
2018-11-15,44350,43500,44250,44470.0,43426.666666666664,44281.49615880047,43892.86154793421,74.07407407407408
2018-11-16,44750,43700,44000,44410.0,43626.666666666664,44187.664105866985,43906.25385444243,69.69696969696969
2018-11-19,44250,43450,43650,44100.0,43776.666666666664,44008.44273724466,43874.222122637126,60.833333333333336
2018-11-20,43000,42100,42800,43760.0,43806.666666666664,43605.62849149644,43739.94435730748,52.94117647058823
2018-11-21,42300,41800,42100,43360.0,43786.666666666664,43103.7523276643,43534.95131264404,49.6551724137931
2018-11-22,42650,42000,42450,43000.0,43806.666666666664,42885.834885109536,43399.332398563536,34.82142857142857
2018-11-23,42600,41900,42400,42680.0,43690.0,42723.88992340636,43274.4158487431,36.79245283018869
2018-11-26,42800,42100,42600,42470.0,43610.0,42682.59328227091,43190.11386765021,39.449541284403665
2018-11-27,43100,42500,43050,42520.0,43563.333333333336,42805.06218818061,43172.59963419393,41.5929203539823
2018-11-28,43200,42750,43150,42730.0,43506.666666666664,42920.04145878708,43169.77467991969,42.10526315789473
2018-11-30,44000,41750,41850,42760.0,43283.333333333336,42614.46287057204,43002.63998931351,21.367521367521377
2018-12-03,43400,42400,43250,42890.0,43153.333333333336,42826.30858038136,43033.55999064932,40.458015267175576
2018-12-04,42900,41900,42150,42710.0,42996.666666666664,42600.872386920906,42923.114991818155,36.55172413793104
2018-12-05,41750,40850,41450,42370.0,42820.0,42217.24825794727,42738.975617840886,32.05128205128206
2018-12-06,41100,40450,40500,41840.0,42570.0,41644.83217196485,42459.103665610775,29.411764705882362
2018-12-07,41400,40850,40950,41660.0,42366.666666666664,41413.22144797657,42270.46570740943,34.30232558139535
2018-12-10,40650,40000,40200,41050.0,42136.666666666664,41008.81429865105,42011.65749398325,34.705882352941174
2018-12-11,40700,40200,40250,40670.0,41966.666666666664,40755.876199100705,41791.45030723534,38.21656050955414
2018-12-12,40700,40150,40450,40470.0,41856.666666666664,40653.91746606714,41623.76901883092,37.01298701298702
2018-12-13,40750,40000,40000,40370.0,41693.333333333336,40435.944977378094,41420.79789147706,35.18518518518519
